REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Florida,2019,49,X,X,X,X,X,X,X,X,X,X,X
States,New York,2019,49,X,1.94173,X,X,X,X,X,X,1025,136,52788
States,Texas,2019,49,X,6.06795,X,X,X,X,X,X,1902,111,31345
States,New York City,2019,49,X,3.39352,X,X,X,X,X,X,3496,75,103020
States,California,2019,50,X,2.76788,X,X,X,X,X,X,1678,122,60624
States,District of Columbia,2019,50,X,3.20978,X,X,X,X,X,X,478,5,14892
States,Florida,2019,50,X,X,X,X,X,X,X,X,X,X,X
States,New York,2019,50,X,2.28183,X,X,X,X,X,X,1328,136,58199
States,Texas,2019,50,X,8.66833,X,X,X,X,X,X,2124,98,24503
States,New York City,2019,50,X,4.12511,X,X,X,X,X,X,4260,72,103270
States,California,2019,51,X,3.2334,X,X,X,X,X,X,1854,124,57339
States,District of Columbia,2019,51,X,4.49323,X,X,X,X,X,X,700,5,15579
States,Florida,2019,51,X,X,X,X,X,X,X,X,X,X,X
States,New York,2019,51,X,3.35442,X,X,X,X,X,X,1898,135,56582
States,Texas,2019,51,X,11.7639,X,X,X,X,X,X,2605,93,22144
States,New York City,2019,51,X,5.05717,X,X,X,X,X,X,5179,76,102409
States,California,2019,52,X,4.69895,X,X,X,X,X,X,2040,124,43414
States,District of Columbia,2019,52,X,5.74943,X,X,X,X,X,X,603,5,10488
States,Florida,2019,52,X,X,X,X,X,X,X,X,X,X,X
States,New York,2019,52,X,5.17193,X,X,X,X,X,X,2939,135,56826
States,Texas,2019,52,X,15.2711,X,X,X,X,X,X,2349,91,15382
States,New York City,2019,52,X,7.10479,X,X,X,X,X,X,6853,69,96456
States,California,2020,1,X,4.86718,X,X,X,X,X,X,2217,126,45550
States,District of Columbia,2020,1,X,4.25474,X,X,X,X,X,X,469,5,11023
States,Florida,2020,1,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,1,X,5.15841,X,X,X,X,X,X,2986,132,57886
States,Texas,2020,1,X,11.1836,X,X,X,X,X,X,2933,114,26226
States,New York City,2020,1,X,7.0989,X,X,X,X,X,X,7106,72,100100
States,California,2020,2,X,4.15263,X,X,X,X,X,X,2601,126,62635
States,District of Columbia,2020,2,X,2.9592,X,X,X,X,X,X,425,5,14362
States,Florida,2020,2,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,2,X,3.84268,X,X,X,X,X,X,1916,133,49861
States,Texas,2020,2,X,10.007,X,X,X,X,X,X,3008,116,30059
States,New York City,2020,2,X,6.31046,X,X,X,X,X,X,6530,70,103479
States,California,2020,3,X,4.3026,X,X,X,X,X,X,2738,123,63636
States,District of Columbia,2020,3,X,2.89747,X,X,X,X,X,X,427,5,14737
States,Florida,2020,3,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,3,X,4.98993,X,X,X,X,X,X,2824,135,56594
States,Texas,2020,3,X,10.6001,X,X,X,X,X,X,3100,114,29245
States,New York City,2020,3,X,6.92656,X,X,X,X,X,X,7155,72,103298
States,California,2020,4,X,4.80273,X,X,X,X,X,X,3087,126,64276
States,District of Columbia,2020,4,X,3.46875,X,X,X,X,X,X,444,5,12800
States,Florida,2020,4,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,4,X,6.26962,X,X,X,X,X,X,3755,135,59892
States,Texas,2020,4,X,10.8121,X,X,X,X,X,X,3459,114,31992
States,New York City,2020,4,X,7.67208,X,X,X,X,X,X,8228,69,107246
States,California,2020,5,X,4.98209,X,X,X,X,X,X,3365,127,67542
States,District of Columbia,2020,5,X,3.40572,X,X,X,X,X,X,505,5,14828
States,Florida,2020,5,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,5,X,6.96812,X,X,X,X,X,X,4361,134,62585
States,Texas,2020,5,X,11.2149,X,X,X,X,X,X,3818,117,34044
States,New York City,2020,5,X,7.87635,X,X,X,X,X,X,8398,71,106623
States,California,2020,6,X,5.05518,X,X,X,X,X,X,3394,123,67139
States,District of Columbia,2020,6,X,2.76205,X,X,X,X,X,X,405,5,14663
States,Florida,2020,6,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,6,X,7.51562,X,X,X,X,X,X,4535,135,60341
States,Texas,2020,6,X,10.7991,X,X,X,X,X,X,3100,118,28706
States,New York City,2020,6,X,7.14442,X,X,X,X,X,X,7860,77,110016
States,California,2020,7,X,4.80201,X,X,X,X,X,X,2885,125,60079
States,District of Columbia,2020,7,X,3.33883,X,X,X,X,X,X,466,4,13957
States,Florida,2020,7,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,7,X,6.25291,X,X,X,X,X,X,3631,134,58069
States,Texas,2020,7,X,9.67974,X,X,X,X,X,X,3098,115,32005
States,New York City,2020,7,X,6.00549,X,X,X,X,X,X,6013,65,100125
States,California,2020,8,X,4.5141,X,X,X,X,X,X,2762,128,61186
States,District of Columbia,2020,8,X,2.41262,X,X,X,X,X,X,283,4,11730
States,Florida,2020,8,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,8,X,4.85567,X,X,X,X,X,X,2577,133,53072
States,Texas,2020,8,X,8.9848,X,X,X,X,X,X,2902,116,32299
States,New York City,2020,8,X,4.71153,X,X,X,X,X,X,4325,69,91796
States,California,2020,9,X,4.22932,X,X,X,X,X,X,2765,124,65377
States,District of Columbia,2020,9,X,2.52398,X,X,X,X,X,X,350,4,13867
States,Florida,2020,9,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,9,X,3.78471,X,X,X,X,X,X,1926,131,50889
States,Texas,2020,9,X,7.76767,X,X,X,X,X,X,2458,112,31644
States,New York City,2020,9,X,3.81761,X,X,X,X,X,X,3591,67,94064
States,California,2020,10,X,3.99147,X,X,X,X,X,X,2395,109,60003
States,District of Columbia,2020,10,X,2.74144,X,X,X,X,X,X,373,4,13606
States,Florida,2020,10,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,10,X,3.69374,X,X,X,X,X,X,1813,133,49083
States,Texas,2020,10,X,8.06613,X,X,X,X,X,X,2415,106,29940
States,New York City,2020,10,X,4.88147,X,X,X,X,X,X,4623,68,94705
States,California,2020,11,X,4.27011,X,X,X,X,X,X,2322,104,54378
States,District of Columbia,2020,11,X,3.92842,X,X,X,X,X,X,551,4,14026
States,Florida,2020,11,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,11,X,6.12276,X,X,X,X,X,X,3200,130,52264
States,Texas,2020,11,X,6.97331,X,X,X,X,X,X,1792,109,25698
States,New York City,2020,11,X,7.22505,X,X,X,X,X,X,7258,68,100456
States,California,2020,12,X,4.92236,X,X,X,X,X,X,1474,100,29945
States,District of Columbia,2020,12,X,4.89374,X,X,X,X,X,X,426,4,8705
States,Florida,2020,12,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,12,X,7.90347,X,X,X,X,X,X,3288,131,41602
States,Texas,2020,12,X,8.17899,X,X,X,X,X,X,1921,102,23487
States,New York City,2020,12,X,12.0428,X,X,X,X,X,X,9900,60,82207
States,California,2020,13,X,3.62004,X,X,X,X,X,X,1101,99,30414
States,District of Columbia,2020,13,X,5.2833,X,X,X,X,X,X,428,4,8101
States,Florida,2020,13,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,13,X,7.98081,X,X,X,X,X,X,2894,130,36262
States,Texas,2020,13,X,4.73626,X,X,X,X,X,X,730,102,15413
States,New York City,2020,13,X,14.0904,X,X,X,X,X,X,9906,50,70303
States,California,2020,14,X,2.59626,X,X,X,X,X,X,739,95,28464
States,District of Columbia,2020,14,X,4.43076,X,X,X,X,X,X,367,4,8283
States,Florida,2020,14,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,14,X,7.09741,X,X,X,X,X,X,2365,130,33322
States,Texas,2020,14,X,3.40379,X,X,X,X,X,X,401,94,11781
States,New York City,2020,14,X,11.3272,X,X,X,X,X,X,7146,63,63087
States,California,2020,15,X,2.07578,X,X,X,X,X,X,567,95,27315
States,District of Columbia,2020,15,X,4.11457,X,X,X,X,X,X,362,4,8798
States,Florida,2020,15,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,15,X,4.76863,X,X,X,X,X,X,1452,129,30449
States,Texas,2020,15,X,2.95355,X,X,X,X,X,X,344,101,11647
States,New York City,2020,15,X,7.60593,X,X,X,X,X,X,3949,68,51920
States,California,2020,16,X,1.55867,X,X,X,X,X,X,452,97,28999
States,District of Columbia,2020,16,X,3.93013,X,X,X,X,X,X,351,5,8931
States,Florida,2020,16,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,16,X,3.30446,X,X,X,X,X,X,946,130,28628
States,Texas,2020,16,X,2.11486,X,X,X,X,X,X,232,96,10970
States,New York City,2020,16,X,4.88259,X,X,X,X,X,X,2227,70,45611
States,California,2020,17,X,1.28651,X,X,X,X,X,X,388,95,30159
States,District of Columbia,2020,17,X,3.67495,X,X,X,X,X,X,355,4,9660
States,Florida,2020,17,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,17,X,2.00144,X,X,X,X,X,X,583,129,29129
States,Texas,2020,17,X,2.01192,X,X,X,X,X,X,216,94,10736
States,New York City,2020,17,X,2.98157,X,X,X,X,X,X,1335,70,44775
States,California,2020,18,X,1.25852,X,X,X,X,X,X,406,96,32260
States,District of Columbia,2020,18,X,3.96684,X,X,X,X,X,X,402,5,10134
States,Florida,2020,18,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,18,X,1.27955,X,X,X,X,X,X,393,130,30714
States,Texas,2020,18,X,1.50659,X,X,X,X,X,X,128,78,8496
States,New York City,2020,18,X,1.95936,X,X,X,X,X,X,890,66,45423
States,California,2020,19,X,1.11124,X,X,X,X,X,X,394,96,35456
States,District of Columbia,2020,19,X,3.33024,X,X,X,X,X,X,359,4,10780
States,Florida,2020,19,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,19,X,0.96626,X,X,X,X,X,X,305,127,31565
States,Texas,2020,19,X,1.28713,X,X,X,X,X,X,156,91,12120
States,New York City,2020,19,X,1.18229,X,X,X,X,X,X,514,68,43475
States,California,2020,20,X,1.13358,X,X,X,X,X,X,379,95,33434
States,District of Columbia,2020,20,X,2.40997,X,X,X,X,X,X,259,4,10747
States,Florida,2020,20,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,20,X,0.773351,X,X,X,X,X,X,257,127,33232
States,Texas,2020,20,X,1.15489,X,X,X,X,X,X,153,92,13248
States,New York City,2020,20,X,1.08679,X,X,X,X,X,X,565,74,51988
States,California,2020,21,X,1.06059,X,X,X,X,X,X,387,93,36489
States,District of Columbia,2020,21,X,2.02245,X,X,X,X,X,X,227,4,11224
States,Florida,2020,21,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,21,X,0.683416,X,X,X,X,X,X,244,127,35703
States,Texas,2020,21,X,1.17085,X,X,X,X,X,X,152,88,12982
States,New York City,2020,21,X,0.927738,X,X,X,X,X,X,512,75,55188
States,California,2020,22,X,1.03612,X,X,X,X,X,X,364,91,35131
States,District of Columbia,2020,22,X,0.436855,X,X,X,X,X,X,33,3,7554
States,Florida,2020,22,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,22,X,0.481247,X,X,X,X,X,X,189,127,39273
States,Texas,2020,22,X,1.17903,X,X,X,X,X,X,141,82,11959
States,New York City,2020,22,X,0.741422,X,X,X,X,X,X,403,70,54355
States,California,2020,23,X,0.841184,X,X,X,X,X,X,325,94,38636
States,District of Columbia,2020,23,X,1.49609,X,X,X,X,X,X,176,4,11764
States,Florida,2020,23,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,23,X,0.428651,X,X,X,X,X,X,162,124,37793
States,Texas,2020,23,X,1.29584,X,X,X,X,X,X,188,84,14508
States,New York City,2020,23,X,0.647156,X,X,X,X,X,X,383,70,59182
States,California,2020,24,X,0.86893,X,X,X,X,X,X,345,90,39704
States,District of Columbia,2020,24,X,1.48099,X,X,X,X,X,X,180,4,12154
States,Florida,2020,24,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,24,X,0.400707,X,X,X,X,X,X,161,126,40179
States,Texas,2020,24,X,1.48445,X,X,X,X,X,X,178,72,11991
States,New York City,2020,24,X,0.577914,X,X,X,X,X,X,331,73,57275
States,California,2020,25,X,0.990463,X,X,X,X,X,X,404,84,40789
States,District of Columbia,2020,25,X,1.23246,X,X,X,X,X,X,159,4,12901
States,Florida,2020,25,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,25,X,0.458804,X,X,X,X,X,X,190,126,41412
States,Texas,2020,25,X,1.57013,X,X,X,X,X,X,267,81,17005
States,New York City,2020,25,X,0.525877,X,X,X,X,X,X,328,67,62372
States,California,2020,26,X,1.32841,X,X,X,X,X,X,550,86,41403
States,District of Columbia,2020,26,X,1.43996,X,X,X,X,X,X,186,4,12917
States,Florida,2020,26,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,26,X,0.360199,X,X,X,X,X,X,165,125,45808
States,Texas,2020,26,X,2.00472,X,X,X,X,X,X,348,78,17359
States,New York City,2020,26,X,0.564805,X,X,X,X,X,X,325,37,57542
States,California,2020,27,X,1.52444,X,X,X,X,X,X,592,82,38834
States,District of Columbia,2020,27,X,1.0079,X,X,X,X,X,X,97,4,9624
States,Florida,2020,27,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,27,X,0.424689,X,X,X,X,X,X,193,122,45445
States,Texas,2020,27,X,2.30817,X,X,X,X,X,X,185,67,8015
States,New York City,2020,27,X,0.533798,X,X,X,X,X,X,300,37,56201
States,California,2020,28,X,1.62359,X,X,X,X,X,X,691,84,42560
States,District of Columbia,2020,28,X,0.791073,X,X,X,X,X,X,95,4,12009
States,Florida,2020,28,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,28,X,0.465711,X,X,X,X,X,X,222,123,47669
States,Texas,2020,28,X,2.00485,X,X,X,X,X,X,339,79,16909
States,New York City,2020,28,X,0.55759,X,X,X,X,X,X,332,32,59542
States,California,2020,29,X,1.55256,X,X,X,X,X,X,649,84,41802
States,District of Columbia,2020,29,X,0.847663,X,X,X,X,X,X,105,4,12387
States,Florida,2020,29,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,29,X,0.509557,X,X,X,X,X,X,233,123,45726
States,Texas,2020,29,X,1.93511,X,X,X,X,X,X,300,77,15503
States,New York City,2020,29,X,0.663214,X,X,X,X,X,X,397,29,59860
States,California,2020,30,X,1.38562,X,X,X,X,X,X,731,99,52756
States,District of Columbia,2020,30,X,0.670003,X,X,X,X,X,X,83,4,12388
States,Florida,2020,30,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,30,X,0.523225,X,X,X,X,X,X,237,123,45296
States,Texas,2020,30,X,1.75671,X,X,X,X,X,X,279,77,15882
States,New York City,2020,30,X,0.649297,X,X,X,X,X,X,391,30,60219
States,California,2020,31,X,1.41758,X,X,X,X,X,X,724,97,51073
States,District of Columbia,2020,31,X,0.947343,X,X,X,X,X,X,120,4,12667
States,Florida,2020,31,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,31,X,0.522652,X,X,X,X,X,X,232,123,44389
States,Texas,2020,31,X,1.29616,X,X,X,X,X,X,192,79,14813
States,New York City,2020,31,X,0.84472,X,X,X,X,X,X,612,69,72450
States,California,2020,32,X,1.18426,X,X,X,X,X,X,603,97,50918
States,District of Columbia,2020,32,X,0.917722,X,X,X,X,X,X,116,4,12640
States,Florida,2020,32,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,32,X,0.483196,X,X,X,X,X,X,224,123,46358
States,Texas,2020,32,X,1.29878,X,X,X,X,X,X,225,80,17324
States,New York City,2020,32,X,0.7923,X,X,X,X,X,X,484,30,61088
States,California,2020,33,X,1.00087,X,X,X,X,X,X,528,95,52754
States,District of Columbia,2020,33,X,0.785198,X,X,X,X,X,X,101,4,12863
States,Florida,2020,33,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,33,X,0.52421,X,X,X,X,X,X,228,122,43494
States,Texas,2020,33,X,1.13144,X,X,X,X,X,X,180,79,15909
States,New York City,2020,33,X,0.858983,X,X,X,X,X,X,643,70,74856
States,California,2020,34,X,0.799416,X,X,X,X,X,X,427,97,53414
States,District of Columbia,2020,34,X,0.670827,X,X,X,X,X,X,86,4,12820
States,Florida,2020,34,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,34,X,0.739927,X,X,X,X,X,X,330,122,44599
States,Texas,2020,34,X,1.11167,X,X,X,X,X,X,89,30,8006
States,New York City,2020,34,X,0.883883,X,X,X,X,X,X,656,65,74218
States,California,2020,35,X,0.810917,X,X,X,X,X,X,435,98,53643
States,District of Columbia,2020,35,X,0.716355,X,X,X,X,X,X,89,4,12424
States,Florida,2020,35,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,35,X,0.724231,X,X,X,X,X,X,323,121,44599
States,Texas,2020,35,X,0.811312,X,X,X,X,X,X,70,65,8628
States,New York City,2020,35,X,0.895276,X,X,X,X,X,X,684,69,76401
States,California,2020,36,X,0.800522,X,X,X,X,X,X,429,98,53590
States,District of Columbia,2020,36,X,0.999839,X,X,X,X,X,X,124,4,12402
States,Florida,2020,36,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,36,X,0.62686,X,X,X,X,X,X,278,122,44348
States,Texas,2020,36,X,0.956881,X,X,X,X,X,X,81,30,8465
States,New York City,2020,36,X,0.79162,X,X,X,X,X,X,591,66,74657
States,California,2020,37,X,0.84862,X,X,X,X,X,X,427,93,50317
States,District of Columbia,2020,37,X,0.786296,X,X,X,X,X,X,84,4,10683
States,Florida,2020,37,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,37,X,0.673425,X,X,X,X,X,X,285,123,42321
States,Texas,2020,37,X,1.38769,X,X,X,X,X,X,177,43,12755
States,New York City,2020,37,X,0.826616,X,X,X,X,X,X,604,66,73069
States,California,2020,38,X,0.7842,X,X,X,X,X,X,432,102,55088
States,District of Columbia,2020,38,X,0.614314,X,X,X,X,X,X,83,4,13511
States,Florida,2020,38,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,38,X,0.781319,X,X,X,X,X,X,353,122,45180
States,Texas,2020,38,X,1.20619,X,X,X,X,X,X,106,30,8788
States,New York City,2020,38,X,0.83487,X,X,X,X,X,X,643,68,77018
States,California,2020,39,X,0.879811,X,X,X,X,X,X,457,88,51943
States,District of Columbia,2020,39,X,4.0396,X,X,X,X,X,X,102,1,2525
States,Florida,2020,39,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,39,X,0.86619,X,X,X,X,X,X,395,121,45602
States,Texas,2020,39,X,1.26102,X,X,X,X,X,X,505,56,40047
States,New York City,2020,39,X,0.846627,X,X,X,X,X,X,648,67,76539
States,California,2020,40,X,0.856969,X,X,X,X,X,X,494,111,57645
States,District of Columbia,2020,40,X,1.10059,X,X,X,X,X,X,100,4,9086
States,Florida,2020,40,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,40,X,0.892406,X,X,X,X,X,X,406,125,45495
States,Texas,2020,40,X,1.35716,X,X,X,X,X,X,565,62,41631
States,New York City,2020,40,X,0.930766,X,X,X,X,X,X,739,72,79397
States,California,2020,41,X,1.04955,X,X,X,X,X,X,673,119,64123
States,District of Columbia,2020,41,X,2.38447,X,X,X,X,X,X,129,4,5410
States,Florida,2020,41,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,41,X,0.933274,X,X,X,X,X,X,461,127,49396
States,Texas,2020,41,X,1.48786,X,X,X,X,X,X,741,76,49803
States,New York City,2020,41,X,0.96852,X,X,X,X,X,X,739,70,76302
States,California,2020,42,X,0.988032,X,X,X,X,X,X,639,121,64674
States,District of Columbia,2020,42,X,2.42651,X,X,X,X,X,X,123,4,5069
States,Florida,2020,42,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,42,X,0.862433,X,X,X,X,X,X,408,125,47308
States,Texas,2020,42,X,1.52946,X,X,X,X,X,X,745,74,48710
States,New York City,2020,42,X,0.797397,X,X,X,X,X,X,620,73,77753
States,California,2020,43,X,1.00009,X,X,X,X,X,X,636,119,63594
States,District of Columbia,2020,43,X,2.2123,X,X,X,X,X,X,109,4,4927
States,Florida,2020,43,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,43,X,0.850983,X,X,X,X,X,X,401,125,47122
States,Texas,2020,43,X,1.43192,X,X,X,X,X,X,604,61,42181
States,New York City,2020,43,X,0.918325,X,X,X,X,X,X,669,70,72850
States,California,2020,44,X,1.13457,X,X,X,X,X,X,726,118,63989
States,District of Columbia,2020,44,X,2.23375,X,X,X,X,X,X,99,4,4432
States,Florida,2020,44,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,44,X,0.885258,X,X,X,X,X,X,389,126,43942
States,Texas,2020,44,X,1.56685,X,X,X,X,X,X,720,74,45952
States,New York City,2020,44,X,0.848231,X,X,X,X,X,X,623,69,73447
States,California,2020,45,X,1.24952,X,X,X,X,X,X,851,119,68106
States,District of Columbia,2020,45,X,2.49132,X,X,X,X,X,X,122,4,4897
States,Florida,2020,45,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,45,X,1.04023,X,X,X,X,X,X,476,124,45759
States,Texas,2020,45,X,1.79109,X,X,X,X,X,X,904,79,50472
States,New York City,2020,45,X,0.88259,X,X,X,X,X,X,680,71,77046
States,California,2020,46,X,1.38192,X,X,X,X,X,X,835,118,60423
States,District of Columbia,2020,46,X,2.47243,X,X,X,X,X,X,139,4,5622
States,Florida,2020,46,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,46,X,1.17081,X,X,X,X,X,X,562,125,48001
States,Texas,2020,46,X,1.96101,X,X,X,X,X,X,1037,76,52881
States,New York City,2020,46,X,0.937274,X,X,X,X,X,X,751,70,80126
States,California,2020,47,X,1.45327,X,X,X,X,X,X,1050,117,72251
States,District of Columbia,2020,47,X,2.45089,X,X,X,X,X,X,131,4,5345
States,Florida,2020,47,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,47,X,1.23317,X,X,X,X,X,X,577,125,46790
States,Texas,2020,47,X,1.84988,X,X,X,X,X,X,936,75,50598
States,New York City,2020,47,X,0.919554,X,X,X,X,X,X,596,33,64814
States,California,2020,48,X,1.79873,X,X,X,X,X,X,1064,113,59153
States,District of Columbia,2020,48,X,2.69151,X,X,X,X,X,X,104,4,3864
States,Florida,2020,48,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,48,X,1.21824,X,X,X,X,X,X,539,125,44244
States,Texas,2020,48,X,1.88888,X,X,X,X,X,X,801,78,42406
States,New York City,2020,48,X,0.994968,X,X,X,X,X,X,613,33,61610
States,California,2020,49,X,1.61388,X,X,X,X,X,X,1175,113,72806
States,District of Columbia,2020,49,X,2.83991,X,X,X,X,X,X,146,4,5141
States,Florida,2020,49,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,49,X,1.41764,X,X,X,X,X,X,589,125,41548
States,Texas,2020,49,X,1.76688,X,X,X,X,X,X,794,69,44938
States,New York City,2020,49,X,0.951539,X,X,X,X,X,X,624,34,65578
States,California,2020,50,X,1.90242,X,X,X,X,X,X,1307,112,68702
States,District of Columbia,2020,50,X,2.93153,X,X,X,X,X,X,152,4,5185
States,Florida,2020,50,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,50,X,1.65522,X,X,X,X,X,X,747,124,45130
States,Texas,2020,50,X,1.68186,X,X,X,X,X,X,834,78,49588
States,New York City,2020,50,X,1.11195,X,X,X,X,X,X,704,33,63312
States,California,2020,51,X,1.95488,X,X,X,X,X,X,1221,112,62459
States,District of Columbia,2020,51,X,2.92363,X,X,X,X,X,X,147,4,5028
States,Florida,2020,51,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,51,X,1.44781,X,X,X,X,X,X,614,125,42409
States,Texas,2020,51,X,1.70327,X,X,X,X,X,X,636,63,37340
States,New York City,2020,51,X,1.07107,X,X,X,X,X,X,667,33,62274
States,California,2020,52,X,2.16056,X,X,X,X,X,X,1045,109,48367
States,District of Columbia,2020,52,X,2.64188,X,X,X,X,X,X,108,4,4088
States,Florida,2020,52,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,52,X,1.51156,X,X,X,X,X,X,638,124,42208
States,Texas,2020,52,X,1.77187,X,X,X,X,X,X,722,75,40748
States,New York City,2020,52,X,1.13255,X,X,X,X,X,X,708,31,62514
States,California,2020,53,X,2.00587,X,X,X,X,X,X,1025,112,51100
States,District of Columbia,2020,53,X,2.62554,X,X,X,X,X,X,103,4,3923
States,Florida,2020,53,X,X,X,X,X,X,X,X,X,X,X
States,New York,2020,53,X,1.68661,X,X,X,X,X,X,774,124,45891
States,Texas,2020,53,X,1.89614,X,X,X,X,X,X,739,64,38974
States,New York City,2020,53,X,1.14465,X,X,X,X,X,X,724,22,63251
States,California,2021,1,X,1.85489,X,X,X,X,X,X,1109,116,59788
States,District of Columbia,2021,1,X,2.26914,X,X,X,X,X,X,115,4,5068
States,Florida,2021,1,X,X,X,X,X,X,X,X,X,X,X
States,New York,2021,1,X,1.70501,X,X,X,X,X,X,816,125,47859
States,Texas,2021,1,X,1.67473,X,X,X,X,X,X,872,77,52068
States,New York City,2021,1,X,1.19101,X,X,X,X,X,X,819,30,68765
States,California,2021,2,X,1.56271,X,X,X,X,X,X,947,115,60600
States,District of Columbia,2021,2,X,2.36663,X,X,X,X,X,X,122,4,5155
States,Florida,2021,2,X,X,X,X,X,X,X,X,X,X,X
States,New York,2021,2,X,1.29005,X,X,X,X,X,X,697,125,54029
States,Texas,2021,2,X,1.32533,X,X,X,X,X,X,539,64,40669
States,New York City,2021,2,X,1.17767,X,X,X,X,X,X,808,33,68610
States,California,2021,3,X,1.25345,X,X,X,X,X,X,714,114,56963
States,District of Columbia,2021,3,X,3.54773,X,X,X,X,X,X,139,4,3918
States,Florida,2021,3,X,X,X,X,X,X,X,X,X,X,X
States,New York,2021,3,X,1.48524,X,X,X,X,X,X,647,125,43562
States,Texas,2021,3,X,1.58412,X,X,X,X,X,X,766,75,48355
States,New York City,2021,3,X,1.20903,X,X,X,X,X,X,800,29,66169
States,California,2021,4,X,1.12155,X,X,X,X,X,X,633,114,56440
States,District of Columbia,2021,4,X,2.8474,X,X,X,X,X,X,142,4,4987
States,Florida,2021,4,X,X,X,X,X,X,X,X,X,X,X
States,New York,2021,4,X,1.15118,X,X,X,X,X,X,499,126,43347
States,Texas,2021,4,X,1.40992,X,X,X,X,X,X,594,73,42130
States,New York City,2021,4,X,1.12996,X,X,X,X,X,X,748,30,66197
States,California,2021,5,X,1.00568,X,X,X,X,X,X,600,114,59661
